2026-03-15 13:10:41,053 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:10:41,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:41,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:41,794 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:41,810 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:41,812 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:41,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:44,709 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:44,715 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:44,760 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:44,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:44,796 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:44,802 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:47,012 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:10:47,704 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:47,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:47,760 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:47,793 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:47,798 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:47,801 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:50,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:50,704 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:50,728 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:50,762 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:50,805 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:50,806 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:53,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:53,717 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:53,743 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:53,796 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:53,798 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:53,801 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:54,558 [INFO] app.watchdog.ats_evaluator: ATS evaluation score=2.8 verdict=CLEAN fresh_scan=True
2026-03-15 13:10:56,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:56,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:56,782 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:56,784 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:56,786 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:56,789 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:58,136 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:10:59,715 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:59,720 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:59,773 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:59,808 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:59,812 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:10:59,816 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:10:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:02,713 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:02,723 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:02,736 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:02,787 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:02,816 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:02,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:02] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:04,208 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:05,699 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:05,704 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:05,717 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:05,734 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:05,758 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:05,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:05] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:06,743 [INFO] app.watchdog.actions: No previous plan stored; skipping restore.
2026-03-15 13:11:08,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:08,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:08,753 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:08,787 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:08,792 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:08,796 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:08] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:10,358 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:11,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:11,717 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:11,731 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:11,747 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:11,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:11,804 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:11] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:14,711 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:14,728 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:14,748 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:14,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:14,816 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:14,834 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:14] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:16,355 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:17,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:17,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:17,790 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:17,791 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:17,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:17,800 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:17] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:20,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:20,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:20,762 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:20,806 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:20,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:20,821 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:20] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:22,649 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:23,698 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:23,703 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:23,730 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:23,802 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:23,803 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:23,807 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:23] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:26,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:26,724 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:26,769 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:26,781 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:26,825 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:26,829 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:26] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:29,005 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:29,707 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:29,725 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:29,747 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:29,781 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:29,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:29,822 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:29] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:32,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:32,717 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:32,744 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:32,750 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:32,773 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:32,837 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:32] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:35,135 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:35,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:35,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:35,760 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:35,793 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:35,811 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:35,867 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:35] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:38,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:38,721 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:38,751 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:38,792 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:38,805 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:38,811 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:38] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:41,260 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:41,708 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:41,728 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:41,772 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:41,810 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:41,812 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:41,822 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:41] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:44,712 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:44,718 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:44,760 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:44,776 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:44,823 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:44,825 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:44] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:47,343 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:47,700 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:47,705 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:47,753 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:47,778 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:47,816 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:47,818 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:47] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:50,701 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:50,706 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:50,722 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:50,795 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:50,799 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:50,797 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:50] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:53,370 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:53,709 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:53,715 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:53,744 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:53,777 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:53,809 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:53,812 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:53] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:56,713 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:56,718 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:56,750 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:56,767 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:56,807 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:56,809 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:56] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:59,362 [WARNING] app.collector.cpu: CPU temp unavailable. Install LibreHardwareMonitor and enable WMI: https://github.com/LibreHardwareMonitor/LibreHardwareMonitor
2026-03-15 13:11:59,697 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:59,703 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:59,718 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:59] "POST /_dash-update-component HTTP/1.1" 200 -
2026-03-15 13:11:59,760 [INFO] werkzeug: 127.0.0.1 - - [15/Mar/2026 13:11:59] "POST /_dash-update-component HTTP/1.1" 200 -
